"LABID","Duplicates","Flags","FIELDID","Animal_ID","Stage_Class","Cruise","Platform","Shipper","Shipper_Organization","Shipped_Date","Received_Date","Collection_Method","Contact_ID","CONTACT_NAME","Organization_ID","Organization","Collector","Collector_Organization","Acknowledgement","Label","LAB","Species_ID","SpCode","SpType","Species_Type","SpName","Genus","Species","CommonName","SubSpecies","Species_Determ_List","USE","Restrict_Description","Date_Collected","YR","MO","DA","Location","City","Island","County","State","Country","Latitude","Latitude_Precision","Latitude_Precision_Unit","Longitude","Longitude_Precision","Longitude_Precision_Unit","OBasin","Ocean_Basin","SEX","Gender_Determination","ACCESSIONDATE","Repository_Numbers","COMMENTS","Record_Creation_Date","Edit_User","Edit_Date"
5,,,"JVK0044",181502,,,,,,,,"STRANDING",398,"STRANDING COORDINATOR ",1,"SWFSC",,,"NMFS, Southwest Fisheries Science Center",,"K_D",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/16/1990",1990,9,16,"CORONADO, SILVER STRAND BEACH",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.666666,1,"Minute",-117.166666,1,"Minute",1,"North Pacific","F","Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.",,,"CONC TAKEN 2003",5/31/2012 15:57:57,"dan.prosperi",6/8/2022 7:21:53
25,,,"SWF-GM-8502-B",181522,,,,,,,,"STRANDING",464,"DAN ODELL",497,"SEA WORLD OF FLORIDA",,,,,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"01/29/1985",1985,1,29,"VENICE BEACH",,,"Sarasota","FLORIDA","UNITED STATES OF AMERICA",27.1,1,"Minute",-82.45,1,"Minute",2,"North Atlantic","U",,,,"changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/2012 15:57:58,"dan.prosperi",6/8/2022 7:21:53
27,,,"SWF-GM-8505-B",181524,,,,,,,,"STRANDING",464,"DAN ODELL",497,"SEA WORLD OF FLORIDA",,,,,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"01/18/1985",1985,1,18,"VENICE BEACH",,,"Sarasota","FLORIDA","UNITED STATES OF AMERICA",27.1,1,"Minute",-82.45,1,"Minute",2,"North Atlantic","F","Field determination: gonads were examined; carcass was examined and dissected.",,,"GENDER CONFIRMED BY SRY, changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/2012 15:57:58,"dan.prosperi",6/8/2022 7:21:53
34,,,"ETN-01-84",181530,,,,,,,,"STRANDING",477,"DAVID SCHOFIELD",181,"PIRO",,,,,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"05/08/1984",1984,5,8,"SWFSC-HI",,,,"HAWAII","UNITED STATES OF AMERICA",21.55,1,"Minute",-157.866666,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"O=LIVER, GENDER CONFIRMED BY SRY.  Source was recorded as ""STRAND-HI-SWFSC""",5/31/2012 15:57:58,"dan.prosperi",6/23/2022 10:42:28
85,,,"DSJ900927.03",181581,,"1990-MOPS-DSJ",,,,,,"BIOPSY (PROJECTILE)",603,"LISA Ballance",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/27/1990",1990,9,27,"ETP",,,,,,7.333333,1,"Minute",-82.083333,1,"Minute",1,"North Pacific","U",,,,"use restriction changed to NO in 2020 due to Ballance retirement; contact E. Archer if questions",5/31/2012 15:57:59,"dan.prosperi",4/10/2024 7:53:39
449,,,"JGM0362",181917,,,,,,,,"STRANDING",470,"Darrin Lunde",256,"DIVISION OF MAMMALS, SMITHSONIAN INSTITUTION",,,"National Museum of Natural History, Smithsonian Institute",,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/07/1978",1978,4,7,,,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",35.266666,1,"Minute",-75.516666,1,"Minute",2,"North Atlantic","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"Include USNM accession number in Ack; Charlie Potter original contributor.  Source was recorded as ""STRAND-NC-USNM""",5/31/2012 15:58:04,"dan.prosperi",6/22/2022 14:15:26
450,,,"JGM0369",181918,,,,,,,,"STRANDING",470,"Darrin Lunde",256,"DIVISION OF MAMMALS, SMITHSONIAN INSTITUTION",,,"National Museum of Natural History, Smithsonian Institute",,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","04/12/1978",1978,4,12,,,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",35.783333,1,"Minute",-75.533333,1,"Minute",2,"North Atlantic","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",,,"Include USNM accession number in Ack; Charlie Potter original contributor.  Source was recorded as ""STRAND-NC-USNM""",5/31/2012 15:58:04,"dan.prosperi",6/22/2022 14:15:26
482,,,"CWP0214/USNM550310",181950,,,,,,,,"STRANDING",470,"Darrin Lunde",256,"DIVISION OF MAMMALS, SMITHSONIAN INSTITUTION",,,"National Museum of Natural History, Smithsonian Institute",,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","05/18/1983",1983,5,18,,,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",36.366666,1,"Minute",-75.816666,1,"Minute",2,"North Atlantic","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"Include USNM accession number in Ack; Charlie Potter original contributor.  Source was recorded as ""STRAND-NC-USNM""",5/31/2012 15:58:04,"dan.prosperi",6/22/2022 14:15:26
504,,,"WAM0333/USNM571255",181972,,,,,,,,"BYCATCH",470,"Darrin Lunde",256,"DIVISION OF MAMMALS, SMITHSONIAN INSTITUTION",,,"National Museum of Natural History, Smithsonian Institute",,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","Donator requested that PI request permission to use in study","09/28/1988",1988,9,28,,,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",35.716666,1,"Minute",-75.05,1,"Minute",2,"North Atlantic","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",,,"Include USNM accession number in Ack; Charlie Potter original contributor.  Source was recorded as ""FISHERY-USNM""",5/31/2012 15:58:05,"dan.prosperi",6/22/2022 14:15:26
537,,,"USNM571482",182003,,,,,,,,"STRANDING",470,"Darrin Lunde",256,"DIVISION OF MAMMALS, SMITHSONIAN INSTITUTION",,,"National Museum of Natural History, Smithsonian Institute",,"KMR",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"Y","No tissue left, loaner DNA is available","11/11/1991",1991,11,11,,,,,"DELAWARE","UNITED STATES OF AMERICA",38.65,1,"Minute",-75.066666,1,"Minute",2,"North Atlantic","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",,,"COMPLETE DLOOP, GENDER CONFIRMED BY SRY, CONC READING TAKEN IN 2003.  Include USNM accession number in Ack; Charlie Potter original contributor.  Source was recorded as ""STRAND-DE-USNM""",5/31/2012 15:58:05,"dan.prosperi",6/22/2022 14:15:26
1297,,"CAGN","WXC0041",182733,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/28/1992",1992,8,28,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",35.25,1,"Minute",-122.566666,1,"Minute",1,"North Pacific","F","Molecular determination: SRY method",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:19,"dan.prosperi",6/17/2022 15:50:07
1376,,,"02-01-93-LNSW",182808,,,,,,,,"STRANDING",403,"ALETA HOHN",457,"NMFS, SOUTHEAST FISHERIES SCIENCE CENTER, BEAUFORT LAB",,,"NMFS, Southeast Region Stranding Network",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"01/03/1992",1992,1,3,"CAPE LOOKOUT",,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",34.833333,1,"Minute",-76.316666,1,"Minute",2,"North Atlantic","M","Field determination: gonads were examined; carcass was examined and dissected.",,,,5/31/2012 15:58:20,"dan.prosperi",6/8/2022 7:21:53
1685,,"CAGN","ASP0120",183098,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/16/1993",1993,8,16,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",41.45,1,"Minute",-125.483333,1,"Minute",1,"North Pacific","F","Field determination: external exam only; live animal or carcass was examined but not dissected.",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:25,"dan.prosperi",6/17/2022 15:50:07
1737,,"CAGN","BJD0115",183149,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/07/1993",1993,9,7,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",41.466666,1,"Minute",-125.516666,1,"Minute",1,"North Pacific","M","Field determination: external exam only; live animal or carcass was examined but not dissected.",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:25,"dan.prosperi",6/17/2022 15:50:07
1738,,"CAGN","BJD0116",183150,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/07/1993",1993,9,7,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",41.466666,1,"Minute",-125.516666,1,"Minute",1,"North Pacific","F","Molecular determination: SRY method",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:25,"dan.prosperi",6/17/2022 15:50:07
1739,,"CAGN","BJD0117",183151,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/04/1993",1993,9,4,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",41.466666,1,"Minute",-124.516666,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:25,"dan.prosperi",6/17/2022 15:50:07
1864,,"CAGN","WRZ0002",183266,,,,,,,,"BYCATCH",385,"Kerri Danil",459,"NMFS, SWR, OBSERVER PROGRAM",,,"NMFS, SOUTHWEST REGION FISHERY OBSERVER PROGRAM and SOUTHWEST FISHERIES SCIENCE CENTER",,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"10/26/1993",1993,10,26,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",36.066666,1,"Minute",-122.85,1,"Minute",1,"North Pacific","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"CONC READING TAKEN IN 2003",5/31/2012 15:58:28,"dan.prosperi",6/17/2022 15:50:07
2819,,,"VGT0151",184211,,,,,,,,"STRANDING",403,"ALETA HOHN",457,"NMFS, SOUTHEAST FISHERIES SCIENCE CENTER, BEAUFORT LAB",,,"NMFS, Southeast Region Stranding Network",,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"05/31/1994",1994,5,31,"HOLDEN BEACH",,,,"NORTH CAROLINA","UNITED STATES OF AMERICA",33.916666,1,"Minute",-75.216666,1,"Minute",2,"North Atlantic","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"COMPLETE DLOOP",5/31/2012 15:58:44,"dan.prosperi",6/8/2022 7:21:53
3031,,,"GA-0419",184420,,,,,,,,"STRANDING",739,"GRAHAM WORTHY",518,"TEXAS A&M UNIVERSITY - GALVESTON",,,,,"ARC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"01/06/1992",1992,1,6,,,,"Brazoria","TEXAS","UNITED STATES OF AMERICA",29.066666,1,"Minute",-95.133333,1,"Minute",2,"North Atlantic","M","Field determination: gonads were examined; carcass was examined and dissected.",,,"CON READING TAKEN IN 2003",5/31/2012 15:58:47,"dan.prosperi",6/7/2022 15:21:52
4629,,,"MAC950918.01",185996,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/18/1995",1995,9,18,"GULF OF CALIFORNIA",,,,,"MEXICO",26.5,1,"Minute",-111,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:05
4630,,,"MAC950918.02",185997,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/18/1995",1995,9,18,"GULF OF CALIFORNIA",,,,,"MEXICO",26.5,1,"Minute",-111,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:05
4642,,,"MAC950924.04",186009,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4643,,,"MAC950924.05",186010,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4644,,,"MAC950924.06",186011,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4645,,,"MAC950924.07",186012,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4646,,,"MAC950924.08",186013,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4647,,,"MAC950924.09",186014,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"09/24/1995",1995,9,24,"GULF OF CALIFORNIA",,,,,"MEXICO",27.3,1,"Minute",-112.05,1,"Minute",1,"North Pacific","U",,,,"NO PEP PRODUCT LEFT.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:13,"Alaina.Harmon",4/30/2024 15:09:06
4682,,,"MAC951021.02",186049,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"10/21/1995",1995,10,21,"GULF OF CALIFORNIA",,,,,"MEXICO",25.783333,1,"Minute",-110.983333,1,"Minute",1,"North Pacific","U",,,,"CONC READING 7/03.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:14,"Alaina.Harmon",4/30/2024 15:09:06
4684,,,"MAC951021.04",186051,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"10/21/1995",1995,10,21,"GULF OF CALIFORNIA",,,,,"MEXICO",25.783333,1,"Minute",-110.983333,1,"Minute",1,"North Pacific","U",,,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:14,"Alaina.Harmon",4/30/2024 15:09:06
4986,,,"MAC951103.02",186327,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"11/03/1995",1995,11,3,,,,,,"IMPORT FROM SEA (INTERNATIONAL WATERS)",24.75,1,"Minute",-113.2,1,"Minute",1,"North Pacific","U",,,,"COMPLETE DLOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:19,"Alaina.Harmon",4/30/2024 15:09:06
4987,,,"MAC951103.03",186328,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"11/03/1995",1995,11,3,,,,,,"IMPORT FROM SEA (INTERNATIONAL WATERS)",24.75,1,"Minute",-113.2,1,"Minute",1,"North Pacific","U",,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:19,"Alaina.Harmon",4/30/2024 15:09:06
4988,,,"MAC951103.04",186329,,"1995-CADDIS-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"11/03/1995",1995,11,3,,,,,,"IMPORT FROM SEA (INTERNATIONAL WATERS)",24.75,1,"Minute",-113.2,1,"Minute",1,"North Pacific","U",,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:19,"Alaina.Harmon",4/30/2024 15:09:06
5765,,,"MAC960814.01",186765,,"1996-ORCAWALE-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/14/1996",1996,8,14,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.25,1,"Minute",-118.95,1,"Minute",1,"North Pacific","U",,,,"COMPLETE DLOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:33,"Alaina.Harmon",4/30/2024 15:09:19
5766,,,"MAC960814.02",186766,,"1996-ORCAWALE-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/14/1996",1996,8,14,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.25,1,"Minute",-118.95,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",,,"CONC READING TAKEN IN 2003.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:33,"Alaina.Harmon",4/30/2024 15:09:19
5767,,,"MAC960814.03",186767,,"1996-ORCAWALE-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/14/1996",1996,8,14,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.25,1,"Minute",-118.95,1,"Minute",1,"North Pacific","U",,,,"COMPLETE D-LOOP.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:33,"Alaina.Harmon",4/30/2024 15:09:19
5768,,,"MAC960814.04",186768,,"1996-ORCAWALE-MAC",,,,,,"BIOPSY (PROJECTILE)",534,"JAY BARLOW",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"JPB",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/14/1996",1996,8,14,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",32.25,1,"Minute",-118.95,1,"Minute",1,"North Pacific","U",,,,"NO TISSUE IN VIAL WHEN CURATED.  Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Jay Barlow's retirement.",5/31/2012 15:59:33,"Alaina.Harmon",4/30/2024 15:09:19
7618,,,"MAC970608.10",187938,,"1997-SWAPS-MAC",,,,,,"BIOPSY (PROJECTILE)",423,"BARB TAYLOR",1,"SWFSC",,,"Southwest Fisheries Science Center, National Marine Fisheries Service, La Jolla, CA",,"BLT",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"06/08/1997",1997,6,8,"OFFSHORE",,,,"CALIFORNIA","UNITED STATES OF AMERICA",31.983333,1,"Minute",-118.583333,1,"Minute",1,"North Pacific","M","Molecular determination: SRY method",,,"Alaina Harmon, 30 April 2024: Samples reverted to no external permission required following Barb Taylor's retirement.",5/31/2012 16:00:02,"Alaina.Harmon",4/30/2024 15:12:33
8670,,,"DRC-95-04",188881,,,,,,,,"STRANDING",464,"DAN ODELL",497,"SEA WORLD OF FLORIDA",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"08/15/1995",1995,8,15,,,"Big Pine Key","Monroe","FLORIDA","UNITED STATES OF AMERICA",24.666666,1,"Minute",-81.333333,1,"Minute",2,"North Atlantic","F","Field determination: gonads were examined; carcass was examined and dissected.",,,"changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/2012 16:00:19,"dan.prosperi",6/8/2022 7:21:53
8671,,,"ACS-9704",188882,,,,,,,,"STRANDING",464,"DAN ODELL",497,"SEA WORLD OF FLORIDA",,,,,"SJC",36,"036","C","CETACEA","G mac","Globicephala","macrorhynchus","Short-finned pilot whale",,,"N",,"03/22/1997",1997,3,22,"ORMOND BEACH",,,"Volusia","FLORIDA","UNITED STATES OF AMERICA",29.283333,1,"Minute",-81.033333,1,"Minute",2,"North Atlantic","F","Field determination: gonads were examined; carcass was examined and dissected.",,,"changed to not use restircted 2021 after 20 years of no permission contact.  nearly all samples were made available to us by N. Barros, Dan Odell not interested in monitoring, made not use restricted",5/31/2012 16:00:19,"dan.prosperi",6/8/2022 7:21:53
